queue_id,queued_at,source,outcome,duration,requested_media_type
68058f1a9c69,27/02/21 17:54,button_embed,canceled,30,text
68058f1a9c69,27/02/21 17:54,tab,canceled,80,text
68058f1a9c69,27/02/21 17:54,tab,canceled,123,text
68058f1a9c69,27/02/21 17:55,button_embed,finished,569,text
68058f1a9c69,27/02/21 17:57,button_embed,canceled,4,text
68058f1a9c69,27/02/21 17:57,button_embed,disconnected,575,text
68058f1a9c69,27/02/21 17:57,button_embed,canceled,4,text
68058f1a9c69,27/02/21 17:57,tab,finished,770,text
68058f1a9c69,27/02/21 17:58,button_embed,canceled,12,text
68058f1a9c69,27/02/21 17:58,button_embed,disconnected,441,text
68058f1a9c69,27/02/21 17:59,button_embed,canceled,8,text
68058f1a9c69,27/02/21 17:59,button_embed,canceled,10,text
68058f1a9c69,27/02/21 18:00,button_embed,disconnected,205,text
68058f1a9c69,27/02/21 18:01,button_embed,disconnected,102,text
68058f1a9c69,27/02/21 18:01,button_embed,canceled,6,text
68058f1a9c69,27/02/21 18:01,button_embed,finished,134,text
68058f1a9c69,27/02/21 18:02,button_embed,canceled,5,text
68058f1a9c69,27/02/21 18:02,button_embed,canceled,164,text
68058f1a9c69,27/02/21 18:02,tab,finished,680,text
68058f1a9c69,27/02/21 18:03,tab,finished,470,text
68058f1a9c69,27/02/21 18:04,button_embed,finished,187,text
68058f1a9c69,27/02/21 18:05,button_embed,finished,310,text
68058f1a9c69,27/02/21 18:06,button_embed,canceled,9,text
68058f1a9c69,27/02/21 18:06,button_embed,disconnected,89,text
68058f1a9c69,27/02/21 18:06,tab,disconnected,91,text
68058f1a9c69,27/02/21 18:06,button_embed,disconnected,540,text
68058f1a9c69,27/02/21 18:07,tab,canceled,12,text
68058f1a9c69,27/02/21 18:08,button_embed,finished,1147,text
68058f1a9c69,27/02/21 18:08,button_embed,canceled,166,text
68058f1a9c69,27/02/21 18:08,button_embed,canceled,54,text
68058f1a9c69,27/02/21 18:08,button_embed,disconnected,277,text
68058f1a9c69,27/02/21 18:09,button_embed,disconnected,524,text
68058f1a9c69,27/02/21 18:09,button_embed,canceled,8,text
68058f1a9c69,27/02/21 18:10,button_embed,canceled,66,text
68058f1a9c69,27/02/21 18:10,button_embed,disconnected,139,text
68058f1a9c69,27/02/21 18:11,button_embed,disconnected,224,text
68058f1a9c69,27/02/21 18:11,button_embed,finished,686,text
68058f1a9c69,27/02/21 18:13,button_embed,disconnected,396,text
68058f1a9c69,27/02/21 18:13,button_embed,disconnected,584,text
68058f1a9c69,27/02/21 18:13,button_embed,canceled,578,text
68058f1a9c69,27/02/21 18:14,button_embed,canceled,296,text
68058f1a9c69,27/02/21 18:16,button_embed,canceled,216,text
68058f1a9c69,27/02/21 18:16,button_embed,disconnected,352,text
68058f1a9c69,27/02/21 18:16,button_embed,disconnected,202,text
68058f1a9c69,27/02/21 18:16,button_embed,canceled,7,text
68058f1a9c69,27/02/21 18:17,tab,canceled,13,text
68058f1a9c69,27/02/21 18:17,button_embed,finished,161,text
68058f1a9c69,27/02/21 18:18,button_embed,disconnected,147,text
68058f1a9c69,27/02/21 18:18,button_embed,disconnected,128,text
68058f1a9c69,27/02/21 18:18,button_embed,finished,306,text
68058f1a9c69,27/02/21 18:18,button_embed,canceled,62,text
68058f1a9c69,27/02/21 18:20,button_embed,canceled,100,text
68058f1a9c69,27/02/21 18:22,button_embed,finished,506,text
68058f1a9c69,27/02/21 18:23,button_embed,canceled,91,text
68058f1a9c69,27/02/21 18:23,button_embed,disconnected,281,text
68058f1a9c69,27/02/21 18:24,button_embed,canceled,208,text
68058f1a9c69,27/02/21 18:24,button_embed,finished,450,text
68058f1a9c69,27/02/21 18:24,button_embed,canceled,67,text
68058f1a9c69,27/02/21 18:24,button_embed,canceled,7,text
68058f1a9c69,27/02/21 18:24,button_embed,canceled,78,text
68058f1a9c69,27/02/21 18:25,button_embed,disconnected,372,text
68058f1a9c69,27/02/21 18:25,button_embed,canceled,21,text
68058f1a9c69,27/02/21 18:26,tab,canceled,34,text
68058f1a9c69,27/02/21 18:26,button_embed,finished,227,text
68058f1a9c69,27/02/21 18:28,button_embed,disconnected,449,text
68058f1a9c69,27/02/21 18:28,button_embed,canceled,124,text
68058f1a9c69,27/02/21 18:28,button_embed,canceled,124,text
68058f1a9c69,27/02/21 18:28,button_embed,canceled,22,text
68058f1a9c69,27/02/21 18:30,button_embed,disconnected,155,text
68058f1a9c69,27/02/21 18:30,button_embed,finished,290,text
68058f1a9c69,27/02/21 18:30,button_embed,disconnected,190,text
68058f1a9c69,27/02/21 18:30,button_embed,canceled,143,text
68058f1a9c69,27/02/21 18:31,button_embed,canceled,32,text
68058f1a9c69,27/02/21 18:31,button_embed,disconnected,240,text
68058f1a9c69,27/02/21 18:31,button_embed,disconnected,128,text
68058f1a9c69,27/02/21 18:31,button_embed,finished,447,text
68058f1a9c69,27/02/21 18:32,button_embed,canceled,5,text
68058f1a9c69,27/02/21 18:32,button_embed,canceled,5,text
68058f1a9c69,27/02/21 18:33,button_embed,canceled,56,text
68058f1a9c69,27/02/21 18:33,button_embed,canceled,84,text
68058f1a9c69,27/02/21 18:33,button_embed,disconnected,372,text
68058f1a9c69,27/02/21 18:35,button_embed,disconnected,189,text
68058f1a9c69,27/02/21 18:35,tab,canceled,405,text
68058f1a9c69,27/02/21 18:35,tab,finished,613,text
68058f1a9c69,27/02/21 18:37,button_embed,finished,373,text
68058f1a9c69,27/02/21 18:37,button_embed,finished,275,text
68058f1a9c69,27/02/21 18:37,button_embed,canceled,195,text
68058f1a9c69,27/02/21 18:38,tab,finished,445,text
68058f1a9c69,27/02/21 18:38,button_embed,disconnected,180,text
68058f1a9c69,27/02/21 18:38,button_embed,canceled,37,text
68058f1a9c69,27/02/21 18:38,button_embed,finished,266,text
68058f1a9c69,27/02/21 18:38,button_embed,canceled,66,text
68058f1a9c69,27/02/21 18:38,button_embed,canceled,338,text
68058f1a9c69,27/02/21 18:39,button_embed,finished,335,text
68058f1a9c69,27/02/21 18:39,tab,disconnected,423,text
68058f1a9c69,27/02/21 18:40,button_embed,finished,520,text
68058f1a9c69,27/02/21 18:41,tab,finished,258,text
68058f1a9c69,27/02/21 18:41,button_embed,disconnected,257,text
68058f1a9c69,27/02/21 18:41,button_embed,finished,577,text
68058f1a9c69,27/02/21 18:41,button_embed,disconnected,142,text
68058f1a9c69,27/02/21 18:41,button_embed,finished,464,text
68058f1a9c69,27/02/21 18:41,button_embed,canceled,56,text
68058f1a9c69,27/02/21 18:41,button_embed,disconnected,144,text
68058f1a9c69,27/02/21 18:42,tab,finished,179,text
68058f1a9c69,27/02/21 18:42,button_embed,canceled,64,text
68058f1a9c69,27/02/21 18:42,button_embed,canceled,125,text
68058f1a9c69,27/02/21 18:42,button_embed,finished,139,text
68058f1a9c69,27/02/21 18:43,tab,canceled,26,text
68058f1a9c69,27/02/21 18:43,button_embed,disconnected,92,text
68058f1a9c69,27/02/21 18:45,tab,canceled,10,text
68058f1a9c69,27/02/21 18:45,button_embed,canceled,14,text
68058f1a9c69,27/02/21 18:46,button_embed,canceled,73,text
68058f1a9c69,27/02/21 18:47,button_embed,finished,157,text
68058f1a9c69,27/02/21 18:47,button_embed,finished,384,text
68058f1a9c69,27/02/21 18:48,button_embed,canceled,252,text
68058f1a9c69,27/02/21 18:49,tab,canceled,71,text
68058f1a9c69,27/02/21 18:49,button_embed,disconnected,214,text
68058f1a9c69,27/02/21 18:50,tab,canceled,41,text
68058f1a9c69,27/02/21 18:50,button_embed,canceled,197,text
68058f1a9c69,27/02/21 18:50,button_embed,canceled,12,text
68058f1a9c69,27/02/21 18:50,button_embed,disconnected,177,text
68058f1a9c69,27/02/21 18:51,button_embed,finished,251,text
68058f1a9c69,27/02/21 18:52,button_embed,canceled,24,text
68058f1a9c69,27/02/21 18:54,button_embed,finished,11,text
68058f1a9c69,27/02/21 18:54,button_embed,canceled,210,text
68058f1a9c69,27/02/21 18:54,button_embed,finished,372,text
68058f1a9c69,27/02/21 18:54,button_embed,finished,296,text
68058f1a9c69,27/02/21 18:57,button_embed,finished,196,text
68058f1a9c69,27/02/21 18:59,tab,canceled,51,text
68058f1a9c69,27/02/21 19:00,button_embed,disconnected,128,text
68058f1a9c69,27/02/21 19:01,button_embed,canceled,61,text
68058f1a9c69,27/02/21 19:02,button_embed,finished,428,text
68058f1a9c69,27/02/21 19:02,button_embed,canceled,42,text
68058f1a9c69,27/02/21 19:03,button_embed,canceled,304,text
68058f1a9c69,27/02/21 19:03,tab,canceled,351,text
68058f1a9c69,27/02/21 19:04,tab,finished,180,text
68058f1a9c69,27/02/21 19:04,button_embed,finished,470,text
68058f1a9c69,27/02/21 19:05,button_embed,canceled,93,text
68058f1a9c69,27/02/21 19:06,tab,canceled,355,text
68058f1a9c69,27/02/21 19:08,tab,unstaffed,990,text
68058f1a9c69,27/02/21 19:09,button_embed,canceled,140,text
68058f1a9c69,27/02/21 19:09,button_embed,canceled,7,text
68058f1a9c69,27/02/21 19:09,button_embed,disconnected,213,text
68058f1a9c69,27/02/21 19:10,button_embed,canceled,196,text
68058f1a9c69,27/02/21 19:11,tab,canceled,218,text
68058f1a9c69,27/02/21 19:11,button_embed,finished,408,text
68058f1a9c69,27/02/21 19:12,button_embed,canceled,4,text
68058f1a9c69,27/02/21 19:12,button_embed,canceled,26,text
68058f1a9c69,27/02/21 19:14,button_embed,finished,360,text
68058f1a9c69,27/02/21 19:14,button_embed,finished,817,text
68058f1a9c69,27/02/21 19:15,button_embed,finished,169,text
68058f1a9c69,27/02/21 19:15,button_embed,disconnected,312,text
68058f1a9c69,27/02/21 19:17,button_embed,finished,6,text
68058f1a9c69,27/02/21 19:17,tab,finished,330,text
68058f1a9c69,27/02/21 19:17,button_embed,canceled,4,text
68058f1a9c69,27/02/21 19:21,tab,canceled,59,text
68058f1a9c69,27/02/21 19:27,button_embed,canceled,1216,text
68058f1a9c69,27/02/21 19:27,button_embed,canceled,115,text
68058f1a9c69,27/02/21 19:28,button_embed,canceled,493,text
68058f1a9c69,27/02/21 19:32,button_embed,canceled,911,text
68058f1a9c69,01/03/21 13:13,button_embed,finished,348,text
68058f1a9c69,01/03/21 13:15,button_embed,finished,13,text
68058f1a9c69,01/03/21 13:15,button_embed,finished,191,text
68058f1a9c69,01/03/21 13:18,button_embed,finished,6,text
68058f1a9c69,01/03/21 13:20,button_embed,finished,5,text
68058f1a9c69,01/03/21 13:20,button_embed,canceled,21,text
68058f1a9c69,01/03/21 13:20,button_embed,finished,14,text
23825e66b683,01/03/21 13:24,sdk,finished,2,text
68058f1a9c69,01/03/21 13:24,button_embed,finished,143,text
68058f1a9c69,01/03/21 13:26,button_embed,disconnected,103,text
68058f1a9c69,01/03/21 13:27,button_embed,finished,8,text
68058f1a9c69,01/03/21 13:27,button_embed,finished,3,text
68058f1a9c69,01/03/21 13:27,button_embed,canceled,21,text
68058f1a9c69,01/03/21 13:27,button_embed,finished,144,text
68058f1a9c69,01/03/21 13:28,button_embed,canceled,28,text
68058f1a9c69,01/03/21 13:28,button_embed,finished,7,text
68058f1a9c69,01/03/21 13:28,button_embed,finished,346,text
68058f1a9c69,01/03/21 13:28,button_embed,finished,266,text
68058f1a9c69,01/03/21 13:31,button_embed,disconnected,384,text
68058f1a9c69,01/03/21 13:31,button_embed,finished,73,text
68058f1a9c69,01/03/21 13:31,button_embed,finished,286,text
68058f1a9c69,01/03/21 13:31,button_embed,disconnected,278,text
68058f1a9c69,01/03/21 13:32,button_embed,finished,75,text
68058f1a9c69,01/03/21 13:32,tab,canceled,84,text
68058f1a9c69,01/03/21 13:33,button_embed,finished,173,text
68058f1a9c69,01/03/21 13:33,button_embed,finished,15,text
68058f1a9c69,01/03/21 13:34,button_embed,finished,171,text
68058f1a9c69,01/03/21 13:34,button_embed,finished,311,text
68058f1a9c69,01/03/21 13:34,button_embed,finished,150,text
68058f1a9c69,01/03/21 13:36,button_embed,finished,178,text
68058f1a9c69,01/03/21 13:36,button_embed,finished,400,text
68058f1a9c69,01/03/21 13:37,button_embed,finished,5,text
68058f1a9c69,01/03/21 13:39,button_embed,finished,36,text
68058f1a9c69,01/03/21 13:40,button_embed,finished,165,text
68058f1a9c69,01/03/21 13:40,button_embed,finished,4,text
68058f1a9c69,01/03/21 13:40,button_embed,canceled,29,text
68058f1a9c69,01/03/21 13:41,button_embed,disconnected,250,text
23825e66b683,01/03/21 13:41,sdk,finished,1,text
68058f1a9c69,01/03/21 13:42,button_embed,finished,187,text
68058f1a9c69,01/03/21 13:42,button_embed,disconnected,79,text
68058f1a9c69,01/03/21 13:42,button_embed,canceled,26,text
68058f1a9c69,01/03/21 13:42,button_embed,finished,363,text
68058f1a9c69,01/03/21 13:43,button_embed,finished,125,text
68058f1a9c69,01/03/21 13:44,button_embed,finished,592,text
68058f1a9c69,01/03/21 13:45,button_embed,finished,118,text
23825e66b683,01/03/21 13:45,sdk,finished,3,text
68058f1a9c69,01/03/21 13:45,button_embed,disconnected,193,text
68058f1a9c69,01/03/21 13:46,button_embed,disconnected,487,text
68058f1a9c69,01/03/21 13:47,button_embed,finished,215,text
68058f1a9c69,01/03/21 13:47,button_embed,canceled,3,text
68058f1a9c69,01/03/21 13:48,button_embed,finished,298,text
68058f1a9c69,01/03/21 13:48,button_embed,finished,177,text
68058f1a9c69,01/03/21 13:48,button_embed,finished,613,text
68058f1a9c69,01/03/21 13:49,button_embed,disconnected,106,text
68058f1a9c69,01/03/21 13:49,button_embed,disconnected,205,text
68058f1a9c69,01/03/21 13:50,button_embed,finished,202,text
68058f1a9c69,01/03/21 13:50,button_embed,finished,196,text
68058f1a9c69,01/03/21 13:50,tab,finished,103,text
68058f1a9c69,01/03/21 13:50,button_embed,canceled,43,text
68058f1a9c69,01/03/21 13:51,button_embed,finished,349,text
68058f1a9c69,01/03/21 13:52,button_embed,canceled,41,text
68058f1a9c69,01/03/21 13:52,button_embed,canceled,81,text
68058f1a9c69,01/03/21 13:53,button_embed,finished,209,text
68058f1a9c69,01/03/21 13:53,button_embed,canceled,113,text
68058f1a9c69,01/03/21 13:53,tab,canceled,19,text
68058f1a9c69,01/03/21 13:54,button_embed,canceled,24,text
68058f1a9c69,01/03/21 13:54,tab,finished,196,text
68058f1a9c69,01/03/21 13:55,button_embed,canceled,86,text
68058f1a9c69,01/03/21 13:56,button_embed,canceled,45,text
68058f1a9c69,01/03/21 13:56,button_embed,canceled,23,text
68058f1a9c69,01/03/21 13:56,button_embed,finished,480,text
68058f1a9c69,01/03/21 13:57,button_embed,canceled,6,text
68058f1a9c69,01/03/21 13:57,button_embed,finished,122,text
68058f1a9c69,01/03/21 13:58,button_embed,finished,468,text
68058f1a9c69,01/03/21 13:58,button_embed,canceled,3,text
68058f1a9c69,01/03/21 13:58,tab,disconnected,184,text
68058f1a9c69,01/03/21 13:59,button_embed,finished,58,text
68058f1a9c69,01/03/21 13:59,button_embed,finished,346,text
68058f1a9c69,01/03/21 13:59,button_embed,finished,6,text
68058f1a9c69,01/03/21 14:00,tab,finished,186,text
68058f1a9c69,01/03/21 14:00,button_embed,finished,220,text
68058f1a9c69,01/03/21 14:01,button_embed,finished,166,text
23825e66b683,01/03/21 14:01,sdk,finished,2,text
68058f1a9c69,01/03/21 14:02,button_embed,finished,231,text
23825e66b683,01/03/21 14:02,sdk,finished,2,text
68058f1a9c69,01/03/21 14:02,button_embed,finished,207,text
68058f1a9c69,01/03/21 14:03,tab,canceled,84,text
68058f1a9c69,01/03/21 14:04,tab,finished,81,text
68058f1a9c69,01/03/21 14:04,button_embed,finished,11,text
68058f1a9c69,01/03/21 14:04,button_embed,finished,127,text
68058f1a9c69,01/03/21 14:04,button_embed,finished,233,text
68058f1a9c69,01/03/21 14:05,tab,finished,266,text
68058f1a9c69,01/03/21 14:05,button_embed,canceled,200,text
68058f1a9c69,01/03/21 14:05,button_embed,disconnected,282,text
68058f1a9c69,01/03/21 14:05,button_embed,disconnected,139,text
68058f1a9c69,01/03/21 14:06,button_embed,finished,94,text
68058f1a9c69,01/03/21 14:06,button_embed,disconnected,243,text
68058f1a9c69,01/03/21 14:06,button_embed,canceled,34,text
68058f1a9c69,01/03/21 14:06,button_embed,finished,265,text
68058f1a9c69,01/03/21 14:06,tab,canceled,7,text
68058f1a9c69,01/03/21 14:06,button_embed,canceled,213,text
68058f1a9c69,01/03/21 14:06,button_embed,canceled,9,text
68058f1a9c69,01/03/21 14:07,button_embed,finished,149,text
68058f1a9c69,01/03/21 14:07,button_embed,finished,105,text
68058f1a9c69,01/03/21 14:07,button_embed,canceled,6,text
68058f1a9c69,01/03/21 14:07,button_embed,disconnected,107,text
68058f1a9c69,01/03/21 14:09,button_embed,canceled,73,text
68058f1a9c69,01/03/21 14:09,button_embed,finished,5,text
68058f1a9c69,01/03/21 14:09,button_embed,canceled,12,text
68058f1a9c69,01/03/21 14:10,button_embed,finished,267,text
68058f1a9c69,01/03/21 14:10,button_embed,canceled,35,text
68058f1a9c69,01/03/21 14:10,button_embed,canceled,27,text
68058f1a9c69,01/03/21 14:10,button_embed,finished,10,text
68058f1a9c69,01/03/21 14:11,button_embed,finished,145,text
68058f1a9c69,01/03/21 14:12,button_embed,finished,85,text
68058f1a9c69,01/03/21 14:12,button_embed,finished,189,text
68058f1a9c69,01/03/21 14:12,button_embed,finished,43,text
68058f1a9c69,01/03/21 14:12,button_embed,disconnected,398,text
68058f1a9c69,01/03/21 14:12,tab,finished,299,text
68058f1a9c69,01/03/21 14:12,button_embed,canceled,103,text
68058f1a9c69,01/03/21 14:13,button_embed,disconnected,249,text
68058f1a9c69,01/03/21 14:13,tab,finished,135,text
68058f1a9c69,01/03/21 14:13,button_embed,canceled,7,text
bf6b8223d92e,01/03/21 14:13,tab,finished,8,text
68058f1a9c69,01/03/21 14:14,button_embed,canceled,43,text
68058f1a9c69,01/03/21 14:15,button_embed,finished,12,text
68058f1a9c69,01/03/21 14:15,button_embed,finished,195,text
68058f1a9c69,01/03/21 14:15,button_embed,canceled,6,text
68058f1a9c69,01/03/21 14:15,button_embed,finished,56,text
68058f1a9c69,01/03/21 14:15,button_embed,finished,31,text
68058f1a9c69,01/03/21 14:16,button_embed,finished,315,text
68058f1a9c69,01/03/21 14:16,button_embed,finished,48,text
68058f1a9c69,01/03/21 14:17,button_embed,finished,123,text
68058f1a9c69,01/03/21 14:17,button_embed,canceled,14,text
68058f1a9c69,01/03/21 14:17,button_embed,finished,34,text
68058f1a9c69,01/03/21 14:18,button_embed,canceled,6,text
68058f1a9c69,01/03/21 14:18,tab,finished,10,text
68058f1a9c69,01/03/21 14:18,button_embed,finished,169,text
68058f1a9c69,01/03/21 14:18,button_embed,finished,248,text
68058f1a9c69,01/03/21 14:18,button_embed,canceled,9,text
68058f1a9c69,01/03/21 14:19,tab,finished,88,text
68058f1a9c69,01/03/21 14:19,button_embed,finished,190,text
68058f1a9c69,01/03/21 14:19,button_embed,finished,4,text
68058f1a9c69,01/03/21 14:20,button_embed,canceled,46,text
68058f1a9c69,01/03/21 14:20,tab,canceled,133,text
68058f1a9c69,01/03/21 14:22,tab,finished,118,text
68058f1a9c69,01/03/21 14:22,button_embed,finished,122,text
68058f1a9c69,01/03/21 14:22,button_embed,finished,17,text
68058f1a9c69,01/03/21 14:22,button_embed,finished,2,text
68058f1a9c69,01/03/21 14:23,button_embed,canceled,21,text
68058f1a9c69,01/03/21 14:24,tab,finished,278,text
68058f1a9c69,01/03/21 14:24,button_embed,finished,12,text
68058f1a9c69,01/03/21 14:24,button_embed,canceled,65,text
68058f1a9c69,01/03/21 14:24,button_embed,disconnected,101,text
23825e66b683,01/03/21 14:25,sdk,finished,2,text
68058f1a9c69,01/03/21 14:25,button_embed,finished,214,text
68058f1a9c69,01/03/21 14:25,button_embed,finished,191,text
68058f1a9c69,01/03/21 14:25,tab,canceled,194,text
23825e66b683,01/03/21 14:26,sdk,finished,5,text
68058f1a9c69,01/03/21 14:26,button_embed,finished,450,text
bf6b8223d92e,01/03/21 14:26,tab,finished,6,text
23825e66b683,01/03/21 14:26,sdk,finished,1,text
68058f1a9c69,01/03/21 14:27,tab,finished,53,text
68058f1a9c69,01/03/21 14:27,tab,canceled,104,text
68058f1a9c69,01/03/21 14:27,button_embed,finished,4,text
bf6b8223d92e,01/03/21 14:27,tab,finished,21,text
68058f1a9c69,01/03/21 14:28,tab,finished,258,text
